OBJECTID1,OBJECTID,COUNT,SHAPE_Length,SHAPE_Area
1450,3502,1,2000.000593,250000.1483
1451,3957,1,1999.999937,249999.9842
1452,3888,2,1999.999937,249999.9843
1453,3493,3,2000.000593,250000.1483
1454,3834,1,1999.999937,249999.9842
1455,3418,1,1999.999937,249999.9842
1456,3609,4,1999.999937,249999.9842
1457,3877,3,1999.999937,249999.9843
1458,3724,5,1999.999937,249999.9842
1459,3717,1,1999.999937,249999.9842
1460,3506,6,2000.000593,250000.1483
1461,3529,1,2000.000593,250000.1483
1462,3515,1,2000.000593,250000.1483
1463,3465,1,1999.999937,249999.9842
1464,3637,5,1999.999937,249999.9842
1465,3728,4,1999.999937,249999.9842
1466,3501,3,2000.000593,250000.1483
1467,3583,1,1999.999937,249999.9842
1468,3435,3,1999.999937,249999.9842
1469,3526,1,2000.000593,250000.1483
1470,3436,2,1999.999937,249999.9842
1471,3685,2,1999.999937,249999.9843
1472,3819,1,1999.999937,249999.9842
1473,3431,4,1999.999937,249999.9842
1474,3452,6,1999.999937,249999.9842
1475,3639,5,1999.999937,249999.9842
1476,3444,2,1999.999937,249999.9842
1477,3733,2,1999.999937,249999.9842
1478,3843,1,1999.999937,249999.9842
1479,3725,4,1999.999937,249999.9842
1480,3443,4,1999.999937,249999.9842
1481,3553,3,1999.999937,249999.9842
1482,3736,2,1999.999937,249999.9842
1483,3622,3,1999.999937,249999.9842
1484,3789,11,1999.999937,249999.9842
1485,3926,6,2000.000593,250000.1483
1486,3670,3,1999.999937,249999.9842
1487,3930,22,1999.999937,249999.9842
1488,3653,1,1999.999937,249999.9842
1489,3538,1,1999.999937,249999.9842
1490,3959,1,1999.999937,249999.9842
1491,3648,3,1999.999937,249999.9842
1492,3669,2,1999.999937,249999.9842
1493,3790,10,1999.999937,249999.9842
1494,3627,6,1999.999937,249999.9842
1495,3612,1,1999.999937,249999.9842
1496,3615,2,1999.999937,249999.9842
1497,3919,1,1999.999937,249999.9842
1498,3528,3,2000.000593,250000.1483
1499,3842,2,1999.999937,249999.9842
1500,3727,2,1999.999937,249999.9842
1501,3793,2,1999.999937,249999.9842
1502,3620,4,1999.999937,249999.9842
1503,3425,3,1999.999937,249999.9842
1504,3402,1,1999.999937,249999.9843
1505,3541,1,1999.999937,249999.9842
1506,3616,5,1999.999937,249999.9842
1507,3677,8,1999.999937,249999.9842
1508,3505,3,2000.000593,250000.1483
1509,3885,1,1999.999937,249999.9843
1510,3584,2,1999.999937,249999.9842
1511,3451,6,1999.999937,249999.9842
1512,3626,2,1999.999937,249999.9842
1513,3636,5,1999.999937,249999.9842
1514,3561,2,1999.999937,249999.9842
1515,3632,6,1999.999937,249999.9843
1516,3421,1,2000.000593,250000.1483
1517,3495,1,2000.000593,250000.1483
1518,3815,1,1999.999937,249999.9842
1519,3613,2,1999.999937,249999.9842
1520,3924,4,1999.999937,249999.9843
1521,3716,2,1999.999937,249999.9842
1522,3437,4,2000.000593,250000.1483
1523,3723,4,1999.999937,249999.9842
1524,3568,9,1999.999937,249999.9842
1525,3434,7,1999.999937,249999.9842
1526,3487,1,2000.000593,250000.1483
1527,3684,3,1999.999937,249999.9842
1528,3552,5,1999.999937,249999.9842
1529,3625,2,1999.999937,249999.9842
1530,3408,1,1999.999937,249999.9842
1531,3446,6,1999.999937,249999.9842
1532,3695,1,1999.999937,249999.9842
1533,3928,3,1999.999937,249999.9842
1534,3962,1,1999.999937,249999.9842
1535,3774,2,1999.999937,249999.9842
1536,3509,1,2000.000593,250000.1483
1537,3721,1,1999.999937,249999.9842
1538,3746,2,1999.999937,249999.9842
1539,3886,5,1999.999937,249999.9843
1540,3454,1,1999.999937,249999.9842
1541,3672,1,1999.999937,249999.9842
1542,3826,2,1999.999937,249999.9842
1543,3933,1,1999.999937,249999.9842
1544,3675,4,1999.999937,249999.9842
1545,3884,13,1999.999937,249999.9843
1546,3711,1,1999.999937,249999.9842
1547,3651,1,1999.999937,249999.9842
1548,3510,1,2000.000593,250000.1483
1549,3734,5,1999.999937,249999.9842
1550,3808,2,1999.999937,249999.9842
1551,3522,2,2000.000593,250000.1483
1552,3742,5,1999.999937,249999.9842
1553,3871,1,1999.999937,249999.9843
1554,3569,11,1999.999937,249999.9842
1555,3775,1,1999.999937,249999.9842
1556,3835,4,1999.999937,249999.9842
1557,3882,12,1999.999937,249999.9843
1558,3691,1,1999.999937,249999.9842
1559,3564,6,1999.999937,249999.9842
1560,3966,3,1999.999937,249999.9842
1561,3572,4,1999.999937,249999.9842
1562,3457,3,2000.000593,250000.1483
1563,3414,2,1999.999937,249999.9842
1564,3666,2,1999.999937,249999.9842
1565,3686,3,1999.999937,249999.9842
1566,3562,3,1999.999937,249999.9842
1567,3680,5,1999.999937,249999.9842
1568,3862,1,1999.999937,249999.9843
1569,3555,4,1999.999937,249999.9842
1570,3858,2,1999.999937,249999.9843
1571,3973,9,2000.000593,250000.1483
1572,4371,2,1999.999937,249999.9842
1573,4156,8,1999.999937,249999.9842
1574,4207,1,1999.999937,249999.9842
1575,4299,1,2000.000593,250000.1483
1576,4259,2,1999.999937,249999.9842
1577,3977,1,1999.999937,249999.9842
1578,4344,1,1999.999937,249999.9842
1579,4488,1,1999.999937,249999.9842
1580,4375,1,1999.999937,249999.9842
1581,4123,11,1999.999937,249999.9842
1582,4349,1,1999.999937,249999.9842
1583,4505,1,1999.999937,249999.9842
1584,4370,1,1999.999937,249999.9842
1585,4018,6,1999.999937,249999.9842
1586,4256,2,1999.999937,249999.9842
1587,4466,1,1999.999937,249999.9842
1588,4305,1,2000.000593,250000.1483
1589,4056,3,1999.999937,249999.9843
1590,4046,2,1999.999937,249999.9842
1591,3976,5,1999.999937,249999.9842
1592,4194,1,1999.999937,249999.9843
1593,4345,1,1999.999937,249999.9842
1594,4024,4,1999.999937,249999.9842
1595,4317,2,1999.999937,249999.9842
1596,4383,3,1999.999937,249999.9842
1597,4350,3,1999.999937,249999.9842
1598,4125,3,1999.999937,249999.9842
1599,4277,1,1999.999937,249999.9842
1600,4326,2,1999.999937,249999.9842
1601,4321,1,1999.999937,249999.9842
1602,4388,1,1999.999937,249999.9842
1603,4396,1,1999.999937,249999.9842
1604,4089,2,1999.999937,249999.9843
1605,4065,6,1999.999937,249999.9842
1606,4058,4,2000.000593,250000.1483
1607,4355,1,2000.000593,250000.1483
1608,4095,3,1999.999937,249999.9842
1609,4173,4,1999.999937,249999.9842
1610,4172,10,1999.999937,249999.9842
1611,4448,1,1999.999937,249999.9842
1612,4413,1,1999.999937,249999.9842
1613,4432,2,1999.999937,249999.9843
1614,4436,1,1999.999937,249999.9843
1615,4294,1,2000.000593,250000.1483
1616,4330,1,1999.999937,249999.9842
1617,4213,2,1999.999937,249999.9842
1618,4148,1,1999.999937,249999.9842
1619,4297,2,2000.000593,250000.1483
1620,4097,13,1999.999937,249999.9842
1621,3972,14,1999.999937,249999.9842
1622,4497,2,1999.999937,249999.9843
1623,4495,1,1999.999937,249999.9842
1624,4279,1,1999.999937,249999.9842
1625,4066,1,1999.999937,249999.9842
1626,4057,3,1999.999937,249999.9842
1627,4412,2,1999.999937,249999.9843
1628,4298,1,2000.000593,250000.1483
1629,4210,1,1999.999937,249999.9842
1630,4236,5,1999.999937,249999.9842
1631,4374,2,2000.000593,250000.1483
1632,4328,1,1999.999937,249999.9842
1633,4049,2,1999.999937,249999.9842
1634,4143,1,1999.999937,249999.9842
1635,4211,1,1999.999937,249999.9842
1636,4364,3,2000.000593,250000.1483
1637,4050,1,1999.999937,249999.9842
1638,4251,1,2000.000593,250000.1483
1639,4409,3,1999.999937,249999.9842
1640,4026,1,1999.999937,249999.9842
1641,4348,1,1999.999937,249999.9842
1642,4295,2,2000.001249,250000.3123
1643,4366,1,1999.999937,249999.9842
1644,4281,2,1999.999937,249999.9842
1645,4508,1,1999.999937,249999.9842
1646,4090,3,1999.999937,249999.9842
1647,4060,1,1999.999937,249999.9842
1648,4021,1,1999.999937,249999.9842
1649,4128,7,1999.999937,249999.9842
1650,4318,1,2000.000593,250000.1483
1651,4407,1,1999.999937,249999.9842
1652,3970,3,1999.999937,249999.9842
1653,4273,1,1999.999937,249999.9842
1654,4410,1,1999.999937,249999.9842
1655,4235,3,1999.999937,249999.9842
1656,4426,1,1999.999937,249999.9842
1657,4216,1,1999.999937,249999.9843
1658,4314,1,1999.999937,249999.9842
1659,4356,2,1999.999937,249999.9842
1660,4258,3,1999.999937,249999.9842
1661,4389,2,1999.999937,249999.9842
1662,4303,4,2000.000593,250000.1483
1663,4352,3,1999.999937,249999.9842
1664,4411,1,1999.999937,249999.9842
1665,4063,6,1999.999937,249999.9842
1666,3969,2,1999.999937,249999.9842
1667,4461,2,1999.999937,249999.9842
1668,4055,1,1999.999937,249999.9842
1669,4023,2,1999.999937,249999.9842
1670,4124,7,1999.999937,249999.9842
1671,4342,1,1999.999937,249999.9842
1672,4271,3,1999.999937,249999.9842
1673,4189,3,1999.999937,249999.9842
1674,4463,1,1999.999937,249999.9842
1675,4064,4,1999.999937,249999.9842
1676,4144,1,1999.999937,249999.9842
1677,4270,4,1999.999937,249999.9843
1678,4327,2,1999.999937,249999.9842
1679,4016,4,1999.999937,249999.9842
1680,4480,4,1999.999937,249999.9842
1681,4253,2,1999.999937,249999.9842
1682,4458,5,1999.999937,249999.9842
1683,4020,5,1999.999937,249999.9842
1684,4296,1,2000.000593,250000.1483
1685,4490,1,1999.999937,249999.9842
1686,4061,1,1999.999937,249999.9842
1687,4147,3,2000.000593,250000.1483
1688,4373,4,1999.999937,249999.9842
1689,4003,4,1999.999937,249999.9842
1690,4300,3,2000.000593,250000.1483
1691,4376,1,1999.999937,249999.9842
1692,4218,1,2000.000593,250000.1483
1693,4079,1,1999.999937,249999.9842
1694,4306,1,2000.000593,250000.1483
1695,4155,1,1999.999937,249999.9842
1696,4431,4,1999.999937,249999.9843
1697,4094,2,1999.999937,249999.9842
1698,4212,1,1999.999937,249999.9842
1699,4394,2,1999.999937,249999.9842
1700,4491,1,1999.999937,249999.9842
1701,4319,2,1999.999937,249999.9842
1702,4149,1,1999.999937,249999.9842
1703,4304,3,2000.000593,250000.1483
1704,4329,1,1999.999937,249999.9842
1705,4465,3,1999.999937,249999.9842
1706,4308,1,2000.000593,250000.1483
1707,4272,1,2000.000593,250000.1483
1708,4190,4,1999.999937,249999.9842
1709,4275,2,1999.999937,249999.9842
1710,4301,2,2000.000593,250000.1483
1711,4280,3,1999.999937,249999.9842
1712,3971,3,1999.999937,249999.9843
1713,4320,2,1999.999937,249999.9842
1714,4343,5,2000.000593,250000.1483
1715,4380,4,1999.999937,249999.9842
1716,4153,1,1999.999937,249999.9842
1717,4022,1,1999.999937,249999.9842
1718,4017,2,1999.999937,249999.9843
1719,4393,2,1999.999937,249999.9842
1720,3979,9,1999.999937,249999.9842
1721,4316,1,1999.999937,249999.9843
1722,4098,8,1999.999937,249999.9842
1723,4126,7,1999.999937,249999.9842
1724,4025,4,1999.999937,249999.9842
1725,4121,10,2000.000593,250000.1483
1726,4365,3,1999.999937,249999.9842
1727,4096,9,1999.999937,249999.9842
1728,4019,7,2000.000593,250000.1483
1729,3975,4,1999.999937,249999.9842
1730,4478,2,1999.999937,249999.9842
1731,4423,2,1999.999937,249999.9842
1732,4340,3,1999.999937,249999.9842
1733,4385,2,1999.999937,249999.9843
1734,4214,5,1999.999937,249999.9842
1735,4044,2,1999.999937,249999.9842
1736,4150,1,1999.999937,249999.9842
1737,4059,3,1999.999937,249999.9842
1738,4354,2,1999.999937,249999.9842
1739,4368,3,1999.999937,249999.9842
1740,4091,2,2000.000593,250000.1483
1741,4276,1,1999.999937,249999.9842
1742,4341,1,1999.999937,249999.9843
1743,4278,1,1999.999937,249999.9842
1744,4353,1,1999.999937,249999.9843
1745,4191,1,1999.999937,249999.9842
1746,4175,3,1999.999937,249999.9842
1747,4093,2,1999.999937,249999.9842
1748,4283,3,1999.999937,249999.9842
1749,4151,10,1999.999937,249999.9842
1750,3974,12,1999.999937,249999.9842
1751,4286,2,2000.000593,250000.1483
1752,4234,4,1999.999937,249999.9842
1753,4307,2,2000.000593,250000.1483
1754,4322,2,1999.999937,249999.9842
1755,4406,1,1999.999937,249999.9842
1756,4454,1,1999.999937,249999.9842
1757,4325,2,1999.999937,249999.9842
1758,4395,2,1999.999937,249999.9842
1759,4257,1,1999.999937,249999.9842
1760,4092,1,1999.999937,249999.9842
1761,4462,1,1999.999937,249999.9842
1762,4521,1,1999.999937,249999.9842
1763,4131,5,1999.999937,249999.9842
1764,4453,1,1999.999937,249999.9842
1765,4254,2,1999.999937,249999.9842
1766,4127,22,1999.999937,249999.9842
